"ID","Genes","Promoter","CpGs"
"""2_31547400""",".",FALSE,FALSE
"""2_31549661""",".",FALSE,FALSE
"""2_31552591""",".",FALSE,FALSE
"""2_31553101""",".",FALSE,FALSE
"""2_31553817""",".",FALSE,FALSE
"""2_31555225""",".",FALSE,FALSE
"""2_31751510""",".",FALSE,FALSE
"""2_30358168""",".",FALSE,FALSE
"""2_30371450""",".",FALSE,FALSE
"""2_30374561""",".",FALSE,FALSE
"""2_30383905""",".",FALSE,FALSE
"""2_30387761""",".",FALSE,FALSE
"""2_30387985""",".",FALSE,FALSE
"""2_30388291""",".",FALSE,FALSE
"""2_30388927""",".",FALSE,FALSE
"""2_30424772""",".",FALSE,FALSE
"""2_30962764""",".",FALSE,FALSE
"""2_31088060""",".",FALSE,FALSE
"""2_105732500""",".",FALSE,FALSE
"""2_105732704""",".",FALSE,FALSE
"""2_105816881""",".",FALSE,FALSE
"""2_105818238""",".",FALSE,FALSE
"""2_105819558""",".",FALSE,FALSE
"""2_105834390""",".",FALSE,FALSE
"""2_105834773""",".",FALSE,FALSE
"""2_105837949""",".",FALSE,FALSE
"""2_105841735""",".",FALSE,FALSE
"""2_105844105""",".",FALSE,FALSE
"""2_105847909""",".",FALSE,FALSE
"""2_105850820""",".",FALSE,FALSE
"""2_105868776""",".",FALSE,FALSE
"""2_105877520""",".",FALSE,FALSE
"""2_105881991""",".",FALSE,FALSE
"""2_105886745""",".",FALSE,FALSE
"""2_105890229""",".",FALSE,FALSE
"""2_105909663""",".",FALSE,FALSE
"""2_105910025""",".",FALSE,FALSE
"""2_105912370""",".",FALSE,FALSE
"""2_105913616""",".",FALSE,FALSE
"""2_107146141""",".",FALSE,FALSE
"""2_107154606""",".",FALSE,FALSE
"""2_107193750""",".",FALSE,FALSE
"""2_107195649""",".",FALSE,FALSE
"""2_107197145""",".",FALSE,FALSE
"""2_107197724""",".",FALSE,FALSE
"""2_107201826""",".",FALSE,FALSE
"""2_107206085""",".",FALSE,FALSE
"""2_107208381""",".",FALSE,FALSE
"""2_107211850""",".",FALSE,FALSE
"""2_107216129""",".",FALSE,FALSE
"""2_107217462""",".",FALSE,FALSE
"""2_107218462""",".",FALSE,FALSE
"""2_241777632""",".",FALSE,FALSE
"""2_241785880""",".",FALSE,FALSE
"""2_241786533""",".",FALSE,FALSE
"""2_241787037""",".",FALSE,FALSE
"""2_241821882""",".",FALSE,FALSE
"""2_241882025""",".",FALSE,FALSE
"""2_242522126""",".",FALSE,FALSE
"""20_30531687""",".",FALSE,FALSE
"""20_30534969""",".",FALSE,FALSE
"""20_30556880""",".",FALSE,FALSE
"""20_30558064""",".",FALSE,FALSE
"""20_30558866""",".",FALSE,FALSE
"""20_30561005""",".",FALSE,FALSE
"""20_30599311""",".",FALSE,FALSE
"""20_30607983""",".",FALSE,FALSE
"""20_30628510""",".",FALSE,FALSE
"""20_30629920""",".",FALSE,FALSE
"""20_30667955""",".",FALSE,FALSE
"""20_30669045""",".",FALSE,FALSE
"""20_30669419""",".",FALSE,FALSE
"""20_30674154""",".",FALSE,FALSE
"""20_30675827""",".",FALSE,FALSE
"""20_30676373""",".",FALSE,FALSE
"""20_30676639""",".",FALSE,FALSE
"""20_31073119""",".",FALSE,FALSE
"""20_31228739""",".",FALSE,FALSE
"""20_31243880""",".",FALSE,FALSE
"""20_31246486""",".",FALSE,FALSE
"""20_31249981""",".",FALSE,FALSE
"""20_31267569""",".",FALSE,FALSE
"""20_31363375""",".",FALSE,FALSE
"""20_31364594""",".",FALSE,FALSE
"""20_31371180""",".",FALSE,FALSE
"""20_30419696""",".",FALSE,FALSE
"""20_30442833""",".",FALSE,FALSE
"""20_34595928""",".",FALSE,FALSE
"""20_34596143""",".",FALSE,FALSE
"""20_60576101""",".",FALSE,FALSE
"""20_60581437""",".",FALSE,FALSE
"""20_60581906""",".",FALSE,FALSE
"""20_60587619""",".",FALSE,FALSE
"""20_60610732""",".",FALSE,FALSE
"""20_60749704""",".",FALSE,FALSE
"""20_60762449""",".",FALSE,FALSE
"""20_60763296""",".",FALSE,FALSE
"""20_60775248""",".",FALSE,FALSE
"""20_60816441""",".",FALSE,FALSE
"""20_60854469""",".",FALSE,FALSE
"""20_60867214""",".",FALSE,FALSE
"""20_60869146""",".",FALSE,FALSE
"""20_60870545""",".",FALSE,FALSE
"""20_60890794""",".",FALSE,FALSE
"""20_60900847""",".",FALSE,FALSE
"""20_60918874""",".",FALSE,FALSE
"""20_61268819""",".",FALSE,FALSE
"""20_61342356""",".",FALSE,FALSE
"""20_61396924""",".",FALSE,FALSE
"""20_61414731""",".",FALSE,FALSE
"""20_61440411""",".",FALSE,FALSE
"""20_61499900""",".",FALSE,FALSE
"""20_61525670""",".",FALSE,FALSE
"""20_61532610""",".",FALSE,FALSE
"""20_61566736""",".",FALSE,FALSE
"""20_60562123""",".",FALSE,FALSE
"""20_60595607""",".",FALSE,FALSE
"""20_61194410""",".",FALSE,FALSE
"""20_61195783""",".",FALSE,FALSE
"""20_61394803""",".",FALSE,FALSE
"""20_61467422""",".",FALSE,FALSE
"""20_61482858""",".",FALSE,FALSE
"""20_61548995""",".",FALSE,FALSE
"""20_61560157""",".",FALSE,FALSE
"""20_61574824""",".",FALSE,FALSE
"""20_61644277""",".",FALSE,FALSE
"""12_162677""",".",FALSE,FALSE
"""20_61694415""",".",FALSE,FALSE
"""20_61907639""",".",FALSE,FALSE
"""21_44518527""",".",FALSE,FALSE
"""21_44522763""",".",FALSE,FALSE
"""21_44528218""",".",FALSE,FALSE
"""21_44530118""",".",FALSE,FALSE
"""21_44531246""",".",FALSE,FALSE
"""21_45081936""",".",FALSE,FALSE
"""21_45040886""",".",FALSE,FALSE
"""21_45048079""",".",FALSE,FALSE
"""21_45065888""",".",FALSE,FALSE
"""21_46364479""",".",FALSE,FALSE
"""21_46366012""",".",FALSE,FALSE
"""21_46552246""",".",FALSE,FALSE
"""21_46556792""",".",FALSE,FALSE
"""21_46560605""",".",FALSE,FALSE
"""21_46561178""",".",FALSE,FALSE
"""21_46562256""",".",FALSE,FALSE
"""21_46565683""",".",FALSE,FALSE
"""21_46568500""",".",FALSE,FALSE
"""21_46573806""",".",FALSE,FALSE
"""21_46574019""",".",FALSE,FALSE
"""21_46852639""",".",FALSE,FALSE
"""21_46879040""",".",FALSE,FALSE
"""21_46880705""",".",FALSE,FALSE
"""21_46882231""",".",FALSE,FALSE
"""21_47012526""",".",FALSE,FALSE
"""21_47233124""",".",FALSE,FALSE
"""21_47299789""",".",FALSE,FALSE
"""3_48753476""",".",FALSE,FALSE
"""3_49042202""",".",FALSE,FALSE
"""3_49194668""",".",FALSE,FALSE
"""3_49508358""",".",FALSE,FALSE
"""3_112453705""",".",FALSE,FALSE
"""3_178730921""",".",FALSE,FALSE
"""3_178731651""",".",FALSE,FALSE
"""3_178734855""",".",FALSE,FALSE
"""3_178738726""",".",FALSE,FALSE
"""3_178745722""",".",FALSE,FALSE
"""3_178747030""",".",FALSE,FALSE
"""3_178861443""",".",FALSE,FALSE
"""3_178862772""",".",FALSE,FALSE
"""3_178913117""",".",FALSE,FALSE
"""3_178917007""",".",FALSE,FALSE
"""3_178952363""",".",FALSE,FALSE
"""3_178964605""",".",FALSE,FALSE
"""3_178970150""",".",FALSE,FALSE
"""3_178976945""",".",FALSE,FALSE
"""3_178979749""",".",FALSE,FALSE
"""3_178991791""",".",FALSE,FALSE
"""3_178994093""",".",FALSE,FALSE
"""3_178995610""",".",FALSE,FALSE
"""3_179003978""",".",FALSE,FALSE
"""3_179004891""",".",FALSE,FALSE
"""3_179005865""",".",FALSE,FALSE
"""3_179006341""",".",FALSE,FALSE
"""3_179007578""",".",FALSE,FALSE
"""3_179011955""",".",FALSE,FALSE
"""3_179012665""",".",FALSE,FALSE
"""3_179012924""",".",FALSE,FALSE
"""3_179025849""",".",FALSE,FALSE
"""3_179027738""",".",FALSE,FALSE
"""3_179028663""",".",FALSE,FALSE
"""3_179032698""",".",FALSE,FALSE
"""3_179032929""",".",FALSE,FALSE
"""3_179034334""",".",FALSE,FALSE
"""3_179041915""",".",FALSE,FALSE
"""3_179042683""",".",FALSE,FALSE
"""3_179047261""",".",FALSE,FALSE
"""3_179051301""",".",FALSE,FALSE
"""3_179061013""",".",FALSE,FALSE
"""3_179063698""",".",FALSE,FALSE
"""3_179068556""",".",FALSE,FALSE
"""3_179069763""",".",FALSE,FALSE
"""3_179070001""",".",FALSE,FALSE
"""3_179107739""",".",FALSE,FALSE
"""3_179151663""",".",FALSE,FALSE
"""3_179271149""",".",FALSE,FALSE
"""3_179272782""",".",FALSE,FALSE
"""3_179288215""",".",FALSE,FALSE
"""3_179289235""",".",FALSE,FALSE
"""3_179290117""",".",FALSE,FALSE
"""3_179298448""",".",FALSE,FALSE
"""3_179305936""",".",FALSE,FALSE
"""3_179310344""",".",FALSE,FALSE
"""3_179323027""",".",FALSE,FALSE
"""3_179325051""",".",FALSE,FALSE
"""3_179365115""",".",FALSE,FALSE
"""3_180323670""",".",FALSE,FALSE
"""5_1123888""",".",FALSE,FALSE
"""5_1124186""",".",FALSE,FALSE
"""5_1185865""",".",FALSE,FALSE
"""5_1203667""",".",FALSE,FALSE
"""5_1648917""",".",FALSE,FALSE
"""5_1670252""",".",FALSE,FALSE
"""5_94958637""",".",FALSE,FALSE
"""5_94963489""",".",FALSE,FALSE
"""5_94970791""",".",FALSE,FALSE
"""5_94973388""",".",FALSE,FALSE
"""5_94977314""",".",FALSE,FALSE
"""5_94982791""",".",FALSE,FALSE
"""5_94990784""",".",FALSE,FALSE
"""5_94994409""",".",FALSE,FALSE
"""5_94997998""",".",FALSE,FALSE
"""5_95000227""",".",FALSE,FALSE
"""5_95002114""",".",FALSE,FALSE
"""5_95002545""",".",FALSE,FALSE
"""5_95003358""",".",FALSE,FALSE
"""5_95004881""",".",FALSE,FALSE
"""5_95006686""",".",FALSE,FALSE
"""5_95096221""",".",FALSE,FALSE
"""5_95104981""",".",FALSE,FALSE
"""5_95106705""",".",FALSE,FALSE
"""5_95107568""",".",FALSE,FALSE
"""5_95115226""",".",FALSE,FALSE
"""5_95117615""",".",FALSE,FALSE
"""5_95120501""",".",FALSE,FALSE
"""5_95122727""",".",FALSE,FALSE
"""5_95126021""",".",FALSE,FALSE
"""5_95659040""",".",FALSE,FALSE
"""5_95660413""",".",FALSE,FALSE
"""5_95662232""",".",FALSE,FALSE
"""5_95664781""",".",FALSE,FALSE
"""5_95665043""",".",FALSE,FALSE
"""5_95666349""",".",FALSE,FALSE
"""5_95669358""",".",FALSE,FALSE
"""5_95670825""",".",FALSE,FALSE
"""5_95671361""",".",FALSE,FALSE
"""5_95673741""",".",FALSE,FALSE
"""5_95676677""",".",FALSE,FALSE
"""5_95678708""",".",FALSE,FALSE
"""5_95928967""",".",FALSE,FALSE
"""5_95936498""",".",FALSE,FALSE
"""5_95938086""",".",FALSE,FALSE
"""5_95941013""",".",FALSE,FALSE
"""5_95948909""",".",FALSE,FALSE
"""5_95990319""",".",FALSE,FALSE
"""5_180128922""",".",FALSE,FALSE
"""5_180159447""",".",FALSE,FALSE
"""5_180175017""",".",FALSE,FALSE
"""5_180175271""",".",FALSE,FALSE
"""5_180177285""",".",FALSE,FALSE
"""5_180201162""",".",FALSE,FALSE
"""5_180201498""",".",FALSE,FALSE
"""5_180210489""",".",FALSE,FALSE
"""5_180211732""",".",FALSE,FALSE
"""5_180213402""",".",FALSE,FALSE
"""5_180214434""",".",FALSE,FALSE
"""5_180222222""",".",FALSE,FALSE
"""5_180223054""",".",FALSE,FALSE
"""5_180229106""",".",FALSE,FALSE
"""5_180230452""",".",FALSE,FALSE
"""5_180251755""",".",FALSE,FALSE
"""5_180253913""",".",FALSE,FALSE
"""5_180254176""",".",FALSE,FALSE
"""5_180257357""",".",FALSE,FALSE
"""5_180261932""",".",FALSE,FALSE
"""5_180263245""",".",FALSE,FALSE
"""5_180264078""",".",FALSE,FALSE
"""5_180265635""",".",FALSE,FALSE
"""5_180276368""",".",FALSE,FALSE
"""5_180276872""",".",FALSE,FALSE
"""5_180279708""",".",FALSE,FALSE
"""5_180292783""",".",FALSE,FALSE
"""5_180294027""",".",FALSE,FALSE
"""5_180296137""",".",FALSE,FALSE
"""5_180314709""",".",FALSE,FALSE
"""5_180323131""",".",FALSE,FALSE
"""6_31699653""",".",FALSE,FALSE
"""6_31701152""",".",FALSE,FALSE
"""6_31713258""",".",FALSE,FALSE
"""6_31737057""",".",FALSE,FALSE
"""6_31750783""",".",FALSE,FALSE
"""6_31773668""",".",FALSE,FALSE
"""6_31785890""",".",FALSE,FALSE
"""6_31805115""",".",FALSE,FALSE
"""6_31812122""",".",FALSE,FALSE
"""6_31830742""",".",FALSE,FALSE
"""6_31855314""",".",FALSE,FALSE
"""6_31860936""",".",FALSE,FALSE
"""6_31915556""",".",FALSE,FALSE
"""6_32092230""",".",FALSE,FALSE
"""6_32148800""",".",FALSE,FALSE
"""6_32763678""",".",FALSE,FALSE
"""6_32764746""",".",FALSE,FALSE
"""6_32767303""",".",FALSE,FALSE
"""6_32776878""",".",FALSE,FALSE
"""6_32794102""",".",FALSE,FALSE
"""6_32808150""",".",FALSE,FALSE
"""6_32808922""",".",FALSE,FALSE
"""6_32812853""",".",FALSE,FALSE
"""6_32933681""",".",FALSE,FALSE
"""6_32939560""",".",FALSE,FALSE
"""6_32941868""",".",FALSE,FALSE
"""6_33255433""",".",FALSE,FALSE
"""6_31947601""","C4A;STK19",FALSE,FALSE
"""6_41575334""",".",FALSE,FALSE
"""6_41715709""",".",FALSE,FALSE
"""6_41723918""",".",FALSE,FALSE
"""6_41725077""",".",FALSE,FALSE
"""6_41731446""",".",FALSE,FALSE
"""6_41736495""",".",FALSE,FALSE
"""6_41742828""",".",FALSE,FALSE
"""6_41745685""",".",FALSE,FALSE
"""6_41755425""",".",FALSE,FALSE
"""6_41757543""",".",FALSE,FALSE
"""6_41758635""",".",FALSE,FALSE
"""6_41760631""",".",FALSE,FALSE
"""6_41762446""",".",FALSE,FALSE
"""6_41766684""",".",FALSE,FALSE
"""6_41768342""",".",FALSE,FALSE
"""6_41769198""",".",FALSE,FALSE
"""6_41770802""",".",FALSE,FALSE
"""6_41796283""",".",FALSE,FALSE
"""6_41801746""",".",FALSE,FALSE
"""6_41809093""",".",FALSE,FALSE
"""6_41815622""",".",FALSE,FALSE
"""6_41824626""",".",FALSE,FALSE
"""6_41837766""",".",FALSE,FALSE
"""6_41839986""",".",FALSE,FALSE
"""6_41841814""",".",FALSE,FALSE
"""6_41849664""",".",FALSE,FALSE
"""6_41876034""",".",FALSE,FALSE
"""6_42034288""",".",FALSE,FALSE
"""6_42035795""",".",FALSE,FALSE
"""6_42040984""",".",FALSE,FALSE
"""6_42047232""",".",FALSE,FALSE
"""6_42048653""",".",FALSE,FALSE
"""6_42048826""",".",FALSE,FALSE
"""6_42055982""",".",FALSE,FALSE
"""6_42506029""",".",FALSE,FALSE
"""6_42512949""",".",FALSE,FALSE
"""6_166567154""",".",FALSE,FALSE
"""6_166573399""",".",FALSE,FALSE
"""6_166574675""",".",FALSE,FALSE
"""6_166577188""",".",FALSE,FALSE
"""6_166592332""",".",FALSE,FALSE
"""6_166619278""",".",FALSE,FALSE
"""6_166640427""",".",FALSE,FALSE
"""6_166647393""",".",FALSE,FALSE
"""6_166657353""",".",FALSE,FALSE
"""6_166660633""",".",FALSE,FALSE
"""6_166661686""",".",FALSE,FALSE
"""6_166664684""",".",FALSE,FALSE
"""6_166667181""",".",FALSE,FALSE
"""6_166669897""",".",FALSE,FALSE
"""6_166670349""",".",FALSE,FALSE
"""6_166672645""",".",FALSE,FALSE
"""6_166673105""",".",FALSE,FALSE
"""6_166675789""",".",FALSE,FALSE
"""6_166682561""",".",FALSE,FALSE
"""6_166688687""",".",FALSE,FALSE
"""6_166693127""",".",FALSE,FALSE
"""6_166695798""",".",FALSE,FALSE
"""6_166696396""",".",FALSE,FALSE
"""6_166707144""",".",FALSE,FALSE
"""6_166709190""",".",FALSE,FALSE
"""6_166709507""",".",FALSE,FALSE
"""6_166713771""",".",FALSE,FALSE
"""6_166723907""",".",FALSE,FALSE
"""6_166724860""",".",FALSE,FALSE
"""6_166726566""",".",FALSE,FALSE
"""6_166734740""",".",FALSE,FALSE
"""6_166736338""",".",FALSE,FALSE
"""6_166736585""",".",FALSE,FALSE
"""6_166743040""",".",FALSE,FALSE
"""6_166747617""",".",FALSE,FALSE
"""6_166749907""",".",FALSE,FALSE
"""6_166760349""",".",FALSE,FALSE
"""6_166791724""",".",FALSE,FALSE
"""6_166823874""",".",FALSE,FALSE
"""6_166930382""",".",FALSE,FALSE
"""6_167025001""",".",FALSE,FALSE
"""6_167031369""",".",FALSE,FALSE
"""6_167032186""",".",FALSE,FALSE
"""6_167035819""",".",FALSE,FALSE
"""6_167036094""",".",FALSE,FALSE
"""6_167036346""",".",FALSE,FALSE
"""6_167036802""",".",FALSE,FALSE
"""6_167038177""",".",FALSE,FALSE
"""6_167043861""",".",FALSE,FALSE
"""6_167044230""",".",FALSE,FALSE
"""6_167051853""",".",FALSE,FALSE
"""6_167171818""",".",FALSE,FALSE
"""6_167174084""",".",FALSE,FALSE
"""6_167355177""",".",FALSE,FALSE
"""6_167360993""",".",FALSE,FALSE
"""6_167385633""",".",FALSE,FALSE
"""6_167391471""",".",FALSE,FALSE
"""6_167402408""",".",FALSE,FALSE
"""6_167402666""",".",FALSE,FALSE
"""6_167416126""",".",FALSE,FALSE
"""6_167418703""",".",FALSE,FALSE
"""6_167425971""",".",FALSE,FALSE
"""6_167501986""",".",FALSE,FALSE
"""6_167532017""",".",FALSE,FALSE
"""7_2447280""",".",FALSE,FALSE
"""7_2456624""",".",FALSE,FALSE
"""7_2464148""",".",FALSE,FALSE
"""7_2465352""",".",FALSE,FALSE
"""7_2475429""",".",FALSE,FALSE
"""7_2478255""",".",FALSE,FALSE
"""7_2484790""",".",FALSE,FALSE
"""7_2493325""",".",FALSE,FALSE
"""7_2519323""",".",FALSE,FALSE
"""7_2519678""",".",FALSE,FALSE
"""7_2520314""",".",FALSE,FALSE
"""7_2528335""",".",FALSE,FALSE
"""7_2535676""",".",FALSE,FALSE
"""7_2546883""",".",FALSE,FALSE
"""7_2589172""",".",FALSE,FALSE
"""7_2605920""",".",FALSE,FALSE
"""7_2607345""",".",FALSE,FALSE
"""7_2607847""",".",FALSE,FALSE
"""7_2608602""",".",FALSE,FALSE
"""7_2613164""",".",FALSE,FALSE
"""7_2618427""",".",FALSE,TRUE
"""7_2629420""",".",FALSE,FALSE
"""7_2643302""",".",FALSE,FALSE
"""7_2648465""",".",FALSE,FALSE
"""7_2739214""",".",FALSE,FALSE
"""7_2739609""",".",FALSE,TRUE
"""7_2744855""",".",FALSE,FALSE
"""7_3101604""",".",FALSE,FALSE
"""7_3102220""",".",FALSE,FALSE
"""7_3106890""",".",FALSE,FALSE
"""7_3107205""",".",FALSE,FALSE
"""7_3133092""",".",FALSE,FALSE
"""7_3134324""",".",FALSE,FALSE
"""7_3139151""",".",FALSE,FALSE
"""7_3141465""",".",FALSE,FALSE
"""7_3146784""",".",FALSE,FALSE
"""7_3157541""",".",FALSE,FALSE
"""7_3172515""",".",FALSE,FALSE
"""7_3172966""",".",FALSE,FALSE
"""7_3173627""",".",FALSE,FALSE
"""7_3174976""",".",FALSE,FALSE
"""7_3187694""",".",FALSE,FALSE
"""7_3193538""",".",FALSE,FALSE
"""7_3238327""",".",FALSE,FALSE
"""7_4848050""",".",FALSE,FALSE
"""7_4902637""",".",FALSE,FALSE
"""7_5239951""",".",FALSE,FALSE
"""7_5241903""",".",FALSE,FALSE
"""7_5705159""",".",FALSE,FALSE
"""7_5719781""",".",FALSE,FALSE
"""7_5721075""",".",FALSE,FALSE
"""7_5722523""",".",FALSE,FALSE
"""7_5726301""",".",FALSE,FALSE
"""7_5728036""",".",FALSE,FALSE
"""7_5735970""",".",FALSE,FALSE
"""7_5737675""",".",FALSE,FALSE
"""7_5742915""",".",FALSE,FALSE
"""7_5746490""",".",FALSE,FALSE
"""7_5759516""",".",FALSE,FALSE
"""7_100617436""",".",FALSE,FALSE
"""7_100620418""",".",FALSE,FALSE
"""7_100620573""",".",FALSE,FALSE
"""7_100621981""",".",FALSE,FALSE
"""7_100624879""",".",FALSE,FALSE
"""7_100693693""",".",FALSE,FALSE
"""7_100696056""",".",FALSE,FALSE
"""7_100701373""",".",FALSE,FALSE
"""7_100702538""",".",FALSE,FALSE
"""8_10445470""",".",FALSE,FALSE
"""8_10517088""",".",FALSE,FALSE
"""8_10651111""",".",FALSE,FALSE
"""8_10652425""",".",FALSE,FALSE
"""8_10652603""",".",FALSE,FALSE
"""8_10653433""",".",FALSE,FALSE
"""8_10659055""",".",FALSE,FALSE
"""8_10667485""",".",FALSE,FALSE
"""8_10669294""",".",FALSE,FALSE
"""8_10670497""",".",FALSE,FALSE
"""8_10673052""",".",FALSE,FALSE
"""8_10687484""",".",FALSE,FALSE
"""8_23325732""",".",FALSE,FALSE
"""8_23534785""",".",FALSE,FALSE
"""8_24055285""",".",FALSE,FALSE
"""8_24274096""",".",FALSE,FALSE
"""8_24279370""",".",FALSE,FALSE
"""8_24280523""",".",FALSE,FALSE
"""8_24283315""",".",FALSE,FALSE
"""8_24284263""",".",FALSE,FALSE
"""8_24292420""",".",FALSE,FALSE
"""8_143749090""",".",FALSE,FALSE
"""8_144191357""",".",FALSE,FALSE
"""8_144197482""",".",FALSE,FALSE
"""8_144198580""",".",FALSE,FALSE
"""8_144203137""",".",FALSE,FALSE
"""8_144207167""",".",FALSE,FALSE
"""8_144208757""",".",FALSE,FALSE
"""8_144210674""",".",FALSE,FALSE
"""8_144213559""",".",FALSE,FALSE
"""8_144220520""",".",FALSE,FALSE
"""8_144221293""",".",FALSE,FALSE
"""8_144229934""",".",FALSE,FALSE
"""8_144317733""",".",FALSE,FALSE
"""8_144810204""","FAM83H-AS1;FAM83H;MIR4664",FALSE,FALSE
"""8_144951958""","EPPK1",FALSE,FALSE
"""8_145645665""","VPS28",FALSE,FALSE
"""9_133996718""",".",FALSE,FALSE
"""9_134003945""",".",FALSE,FALSE
"""9_134004700""",".",FALSE,FALSE
"""9_134011014""",".",FALSE,FALSE
"""9_134011756""",".",FALSE,FALSE
"""9_134016282""",".",FALSE,FALSE
"""9_134018774""",".",FALSE,FALSE
"""9_134020733""",".",FALSE,FALSE
"""9_134037412""",".",FALSE,FALSE
"""9_135257672""",".",FALSE,FALSE
"""1_1040209""",".",FALSE,TRUE
"""1_3383374""",".",FALSE,TRUE
"""1_7761272""",".",FALSE,TRUE
"""1_9634746""",".",FALSE,TRUE
"""1_9668908""",".",FALSE,TRUE
"""1_11717348""",".",FALSE,TRUE
"""1_12458479""",".",FALSE,TRUE
"""1_17269218""",".",FALSE,TRUE
"""1_36609388""",".",FALSE,TRUE
"""1_23943175""",".",FALSE,TRUE
"""1_24733291""",".",FALSE,TRUE
"""1_24904319""",".",FALSE,TRUE
"""1_25153509""",".",FALSE,TRUE
"""1_27856566""",".",FALSE,TRUE
"""1_32183188""",".",FALSE,TRUE
"""1_32177943""",".",FALSE,TRUE
"""1_44961692""",".",FALSE,TRUE
"""1_44867594""",".",FALSE,TRUE
"""1_117336838""",".",FALSE,TRUE
"""1_116913131""",".",FALSE,TRUE
"""1_152012059""",".",FALSE,TRUE
"""1_153253491""",".",FALSE,TRUE
"""1_152864966""",".",FALSE,TRUE
"""1_155927870""",".",FALSE,TRUE
"""1_179322778""",".",FALSE,TRUE
"""1_203950830""",".",FALSE,TRUE
"""1_205328233""",".",FALSE,TRUE
"""1_210492255""",".",FALSE,TRUE
"""1_244790314""",".",FALSE,TRUE
"""10_855592""",".",FALSE,TRUE
"""10_3123651""",".",FALSE,TRUE
"""10_3497012""",".",FALSE,TRUE
"""10_3226033""",".",FALSE,TRUE
"""10_5856139""",".",FALSE,TRUE
"""10_12681899""",".",FALSE,TRUE
"""10_17310591""",".",FALSE,TRUE
"""10_70778101""",".",FALSE,TRUE
"""10_79265317""",".",FALSE,TRUE
"""10_81952621""",".",FALSE,TRUE
"""10_99169958""",".",FALSE,TRUE
"""10_112361980""",".",FALSE,TRUE
"""10_126289679""",".",FALSE,TRUE
"""10_126304263""",".",FALSE,TRUE
"""11_492628""",".",FALSE,TRUE
"""11_612421""","CDHR5;IRF7",FALSE,TRUE
"""11_6389538""",".",FALSE,TRUE
"""11_18371906""",".",FALSE,TRUE
"""11_47991004""",".",FALSE,TRUE
"""11_82546394""",".",FALSE,TRUE
"""11_93917802""",".",FALSE,TRUE
"""11_113339666""","DRD2",FALSE,TRUE
"""11_122457028""",".",FALSE,TRUE
"""11_122490935""",".",FALSE,TRUE
"""12_6589721""",".",FALSE,TRUE
"""12_14301988""",".",FALSE,TRUE
"""12_27060542""",".",FALSE,TRUE
"""12_47811172""",".",FALSE,TRUE
"""12_50001269""",".",FALSE,TRUE
"""12_53151085""",".",FALSE,TRUE
"""12_54612285""",".",FALSE,TRUE
"""12_69048114""",".",FALSE,TRUE
"""12_111773532""",".",FALSE,TRUE
"""13_24151548""",".",FALSE,TRUE
"""13_27999041""",".",FALSE,TRUE
"""13_28043237""",".",FALSE,TRUE
"""13_48006021""",".",FALSE,TRUE
"""13_113936389""",".",FALSE,TRUE
"""14_23846844""",".",FALSE,TRUE
"""14_50406533""",".",FALSE,TRUE
"""14_102432433""",".",FALSE,TRUE
"""14_104287154""",".",FALSE,TRUE
"""15_26630895""",".",FALSE,TRUE
"""15_46410602""",".",FALSE,TRUE
"""15_58470564""",".",FALSE,TRUE
"""15_64466568""",".",FALSE,TRUE
"""15_67540881""",".",FALSE,TRUE
"""15_70307628""",".",FALSE,TRUE
"""15_72043115""",".",FALSE,TRUE
"""15_88441783""",".",FALSE,TRUE
"""15_99748633""",".",FALSE,TRUE
"""16_370528""",".",FALSE,TRUE
"""16_4649849""",".",FALSE,TRUE
"""16_9112371""",".",FALSE,TRUE
"""16_28286820""",".",FALSE,TRUE
"""16_47139325""",".",FALSE,TRUE
"""16_49287997""",".",FALSE,TRUE
"""16_84553796""",".",FALSE,TRUE
"""16_85972147""",".",FALSE,TRUE
"""16_85997123""",".",FALSE,TRUE
"""16_87297191""",".",FALSE,TRUE
"""16_87991263""",".",FALSE,TRUE
"""17_943568""",".",FALSE,TRUE
"""17_1629134""",".",FALSE,TRUE
"""17_1564482""",".",FALSE,TRUE
"""17_7401572""",".",FALSE,TRUE
"""17_7714982""",".",FALSE,TRUE
"""17_9957263""",".",FALSE,TRUE
"""17_14674791""",".",FALSE,TRUE
"""17_19254082""",".",FALSE,TRUE
"""17_19566816""",".",FALSE,TRUE
"""17_37031774""",".",FALSE,TRUE
"""17_39690810""",".",FALSE,TRUE
"""17_40576677""",".",FALSE,TRUE
"""17_71999672""",".",FALSE,TRUE
"""17_75511242""",".",FALSE,TRUE
"""17_75646781""",".",FALSE,TRUE
"""17_76175289""",".",FALSE,TRUE
"""17_76457352""",".",FALSE,TRUE
"""18_19969062""",".",FALSE,TRUE
"""18_72238036""",".",FALSE,TRUE
"""18_72952347""",".",FALSE,TRUE
"""18_72895091""",".",FALSE,TRUE
"""18_75685537""",".",FALSE,TRUE
"""19_370987""","THEG",FALSE,TRUE
"""19_2308625""",".",FALSE,TRUE
"""19_4134831""",".",FALSE,TRUE
"""19_11534828""",".",FALSE,TRUE
"""19_13948114""",".",FALSE,TRUE
"""19_52627225""",".",FALSE,TRUE
"""19_44051046""",".",FALSE,TRUE
"""19_49902548""",".",FALSE,TRUE
"""19_52025478""",".",FALSE,TRUE
"""2_6935214""",".",FALSE,TRUE
"""2_27699994""",".",FALSE,TRUE
"""2_8602483""",".",FALSE,TRUE
